player_full_name,player_team,opposition_team,round,season,home_game,last_3_avg,last_3_min,last_3_max,last_3_variance,last_5_avg,last_5_min,last_5_max,last_5_variance,last_7_avg,last_7_min,last_7_max,last_7_variance,last_10_avg,last_10_min,last_10_max,last_10_variance,dvp_5,percentage_over_avg_5,dvp_10,percentage_over_avg_10,dvp_15,percentage_over_avg_15
Jack Martin,Carlton,Gold Coast Suns,Round 23,2023,0,67.66666666666667,65,69,5.333333333333333,59.4,44,69,135.3,58.285714285714285,25,86,403.9047619047619,55.5,25,86,342.05555555555554,1.46,40,1.57,50,-0.97,41.18
Jack Newnes,Carlton,Gold Coast Suns,Round 23,2023,0,48.333333333333336,43,51,21.333333333333332,48.8,41,58,47.2,58.857142857142854,41,94,359.8095238095238,62.9,41,94,320.1,5.26,71.43,2.81,51.61,4.31,55
Jack Payne,Brisbane Lions,Collingwood,Round 23,2023,0,38.333333333333336,31,47,65.33333333333333,47.2,31,64,186.2,41,14,64,280.3333333333333,43.5,14,64,238.72222222222223,-1.83,37.5,1.05,52.94,0.84,46.15
Jack Petruccelle,West Coast Eagles,Western Bulldogs,Round 23,2023,0,52.333333333333336,49,58,24.333333333333332,59,49,83,193.5,63.57142857142857,49,83,198.28571428571428,62.6,40,83,228.04444444444445,-3.62,43.75,0.1,60,-1.88,52.54
Jack Redden,West Coast Eagles,Western Bulldogs,Round 23,2023,0,91.33333333333333,83,98,58.333333333333336,99.2,83,115,153.2,95.42857142857143,83,115,144.95238095238096,96.3,83,115,109.78888888888889,8.14,64.29,7.5,60.71,5.28,61.22
Jack Riewoldt,Richmond,North Melbourne,Round 23,2023,1,48.666666666666664,35,63,196.33333333333334,56.2,35,80,282.7,48.714285714285715,17,80,408.23809523809524,55.4,17,105,618.2666666666667,-5,28.57,3.77,59.26,4.55,62.5
Jack Ross,Richmond,North Melbourne,Round 23,2023,1,67,61,71,28,72.6,57,105,360.8,78.14285714285714,57,105,335.4761904761905,74.7,57,105,262.0111111111111,3.54,46.67,7.61,62.5,4.55,55.77
Jack Scrimshaw,Hawthorn,Melbourne,Round 23,2023,0,69,62,74,39,68,52,81,126.5,75.85714285714286,52,108,316.4761904761905,72.7,52,108,252.45555555555555,-10.15,29.41,-3.9,40.62,0.06,57.45
Jack Silvagni,Carlton,Gold Coast Suns,Round 23,2023,0,89.33333333333333,71,110,384.3333333333333,77,51,110,505.5,72.57142857142857,51,110,396.2857142857143,71.8,51,110,351.73333333333335,1.46,40,1.57,50,-0.97,41.18
Jack Sinclair,St Kilda,Geelong Cats,Round 23,2023,1,103.33333333333333,83,121,366.3333333333333,101.6,83,121,273.3,102.71428571428571,83,121,192.57142857142858,105.6,83,130,204.7111111111111,7.31,70.59,0.3,50,3.99,59.52
Jack Steele,St Kilda,Geelong Cats,Round 23,2023,1,88.66666666666667,59,116,816.3333333333334,101,59,133,784.5,105.42857142857143,59,146,870.2857142857143,99,59,146,797.5555555555555,2.59,55.56,-0.72,52.63,-0.73,50
Jack Viney,Melbourne,Hawthorn,Round 23,2023,1,119.33333333333333,83,142,1010.3333333333334,111.4,83,142,659.3,114,83,148,711.3333333333334,110.1,73,148,733.2111111111111,11.26,85.71,11.94,76.47,9.23,67.86
Jack Ziebell,North Melbourne,Richmond,Round 23,2023,0,98,66,138,1344,91.8,66,138,750.2,89.42857142857143,59,138,716.6190476190476,88.2,59,138,509.73333333333335,-5.65,43.75,-5.67,37.93,-1.78,46.67
Jackson Hately,Adelaide Crows,Sydney Swans,Round 23,2023,1,64.66666666666667,58,74,69.33333333333333,72.2,58,84,141.2,80.57142857142857,58,112,335.2857142857143,78.8,58,112,325.9555555555556,1.91,41.18,-4.98,27.03,-6.04,27.45
Jackson Mead,Port Adelaide,Fremantle,Round 23,2023,0,33.666666666666664,17,55,377.3333333333333,37.8,17,55,221.2,36.714285714285715,17,55,150.9047619047619,44.4,17,66,260.4888888888889,-1.03,50,-2.44,43.18,-2.11,44.29
Jackson Nelson,West Coast Eagles,Western Bulldogs,Round 23,2023,0,41,34,47,43,56,34,87,479.5,54.142857142857146,34,87,348.4761904761905,50.2,34,87,274.1777777777778,-3.62,43.75,0.1,60,-1.88,52.54
Jacob Hopper,GWS Giants,Essendon,Round 23,2023,1,86.66666666666667,77,94,76.33333333333333,86.6,70,103,174.3,86.42857142857143,61,111,324.6190476190476,89.8,61,111,293.5111111111111,-4.99,38.46,-1.17,38.46,1.61,52.38
Jacob Hopper,Richmond,North Melbourne,Round 23,2023,1,86.66666666666667,77,94,76.33333333333333,86.6,70,103,174.3,86.42857142857143,61,111,324.6190476190476,89.8,61,111,293.5111111111111,3.54,46.67,7.61,62.5,4.55,55.77
Jacob Koschitzke,Hawthorn,Melbourne,Round 23,2023,0,62.666666666666664,38,83,520.3333333333334,53.8,33,83,435.7,54.57142857142857,33,83,292.2857142857143,51,33,83,229.33333333333334,-11.22,20,-10.13,22.73,-10.85,23.33
Jacob Wehr,GWS Giants,Essendon,Round 23,2023,1,45,44,47,3,50.2,44,64,70.2,50.285714285714285,34,67,137.57142857142858,55.8,34,72,172.4,1.54,55.56,-0.79,39.53,-0.69,53.12
Jacob Weitering,Carlton,Gold Coast Suns,Round 23,2023,0,80,74,89,63,71.6,40,89,344.3,70.14285714285714,40,89,254.47619047619048,68.7,40,89,177.34444444444443,0.69,55.56,2.21,60,0.69,58.62
Jacob van Rooyen,Melbourne,Hawthorn,Round 23,2023,1,58.333333333333336,40,71,264.3333333333333,50.8,28,71,304.7,49.714285714285715,28,71,207.9047619047619,51.7,28,77,222.01111111111112,6.96,77.78,1.37,56.67,1.86,51.92
Jade Gresham,St Kilda,Geelong Cats,Round 23,2023,1,92.33333333333333,70,106,380.3333333333333,77.8,42,106,684.2,81.85714285714286,42,106,507.14285714285717,75,42,106,494.6666666666667,-3.7,23.53,-7.69,30,-1.95,45.1
Jaeger O'Meara,Fremantle,Port Adelaide,Round 23,2023,1,53,43,67,156,72.4,43,102,783.8,73.28571428571429,43,102,568.9047619047619,75.2,43,102,555.9555555555555,-8.61,29.41,-5.9,40.74,-6.38,32.08
Jaeger O'Meara,Hawthorn,Melbourne,Round 23,2023,0,53,43,67,156,72.4,43,102,783.8,73.28571428571429,43,102,568.9047619047619,75.2,43,102,555.9555555555555,7.83,76.92,0.92,63.33,-0.55,52.27
Jai Newcombe,Hawthorn,Melbourne,Round 23,2023,0,111.66666666666667,71,159,1969.3333333333333,104,71,159,1095,98.85714285714286,71,159,807.4761904761905,93.2,58,159,702.1777777777778,7.83,76.92,0.92,63.33,-0.55,52.27
Jaidyn Stephenson,North Melbourne,Richmond,Round 23,2023,0,51.666666666666664,38,66,196.33333333333334,50.2,38,66,110.2,48.285714285714285,38,66,84.23809523809524,50.9,38,69,99.87777777777778,5.31,64.29,1.12,48.48,1.79,51.85
Jake Aarts,Richmond,North Melbourne,Round 23,2023,1,51,23,71,624,49.6,23,71,351.8,47,23,71,261,50.9,23,81,340.3222222222222,3.01,53.85,-0.12,50,-0.25,46.51
Jake Bowey,Melbourne,Hawthorn,Round 23,2023,1,67.33333333333333,43,81,446.3333333333333,66.4,43,81,274.8,68,43,81,196,62,32,81,267.55555555555554,6.96,77.78,1.37,56.67,1.86,51.92
Jake Kelly,Adelaide Crows,Sydney Swans,Round 23,2023,1,46.333333333333336,42,52,26.333333333333332,62.2,42,113,849.7,62.57142857142857,42,113,573.6190476190476,59.3,41,113,432.6777777777778,0.77,50,-1.75,47.37,-2.82,44.3
Jake Kelly,Essendon,GWS Giants,Round 23,2023,0,46.333333333333336,42,52,26.333333333333332,62.2,42,113,849.7,62.57142857142857,42,113,573.6190476190476,59.3,41,113,432.6777777777778,-4.41,35.29,-1.69,46.51,0.52,49.18
Jake Kolodjashnij,Geelong Cats,St Kilda,Round 23,2023,0,32.666666666666664,21,42,114.33333333333333,39.8,21,58,180.7,43,21,58,150.33333333333334,46.9,21,59,141.65555555555557,1.64,57.14,9.54,68.42,8.69,66.67
Jake Lever,Melbourne,Hawthorn,Round 23,2023,1,53,46,64,93,48.6,37,64,95.3,55.142857142857146,37,82,225.14285714285714,53.2,32,82,233.06666666666666,4.74,50,8.52,72.22,5.35,61.29
Jake Lloyd,Sydney Swans,Adelaide Crows,Round 23,2023,0,108,92,127,313,97.8,79,127,357.7,92.71428571428571,73,127,330.23809523809524,91.5,66,127,427.1666666666667,-12.35,15.38,-1.34,36,-3.53,35.14
Jake Melksham,Melbourne,Hawthorn,Round 23,2023,1,47.666666666666664,28,65,346.3333333333333,55.2,28,87,489.7,54.57142857142857,28,87,354.6190476190476,49.9,21,87,354.9888888888889,6.96,77.78,1.37,56.67,1.86,51.92
Jake Riccardi,GWS Giants,Essendon,Round 23,2023,1,59.666666666666664,38,74,364.3333333333333,60.4,37,86,483.3,62.714285714285715,34,103,734.5714285714286,62.6,34,103,511.3777777777778,3.14,63.64,-4.78,34.78,-2.96,38.89
Jake Soligo,Adelaide Crows,Sydney Swans,Round 23,2023,1,72,60,90,252,60.4,25,90,540.3,58.857142857142854,25,90,375.4761904761905,56.8,25,90,402.84444444444443,1.91,41.18,-4.98,27.03,-6.04,27.45
Jake Stein,GWS Giants,Essendon,Round 23,2023,1,35.333333333333336,19,47,212.33333333333334,33.8,17,47,215.7,35.714285714285715,17,56,234.57142857142858,36.9,17,66,276.1,1.54,55.56,-0.79,39.53,-0.69,53.12
Jake Stringer,Essendon,GWS Giants,Round 23,2023,0,41,31,52,111,55,31,80,431,59.714285714285715,31,80,370.9047619047619,62.9,31,87,319.8777777777778,-13.44,20,-8.84,35.29,-3.15,50
Jake Waterman,West Coast Eagles,Western Bulldogs,Round 23,2023,0,72.33333333333333,55,84,234.33333333333334,62.6,31,84,439.3,66.57142857142857,31,99,507.6190476190476,70.5,31,107,508.5,-3.62,43.75,0.1,60,-1.88,52.54
Jamaine Jones,West Coast Eagles,Western Bulldogs,Round 23,2023,0,79.33333333333333,66,102,389.3333333333333,80.4,66,102,209.3,77.57142857142857,58,102,214.95238095238096,78.4,58,102,188.93333333333334,8.14,64.29,7.5,60.71,5.28,61.22
Jamarra Ugle-Hagan,Western Bulldogs,West Coast Eagles,Round 23,2023,1,67.66666666666667,38,97,870.3333333333334,67,38,97,598,74.42857142857143,38,97,559.952380952381,72,38,97,388.6666666666667,16.91,81.82,10.68,65.52,10.91,66.67
James Aish,Fremantle,Port Adelaide,Round 23,2023,1,69.66666666666667,54,87,274.3333333333333,68.2,54,87,191.2,72.71428571428571,54,92,208.23809523809524,73.4,42,97,328.26666666666665,-8.61,29.41,-5.9,40.74,-6.38,32.08
James Bell,Sydney Swans,Adelaide Crows,Round 23,2023,0,43.333333333333336,26,66,421.3333333333333,45.8,26,66,222.2,41.857142857142854,17,66,268.4761904761905,39.5,16,66,250.94444444444446,3.58,53.85,-1.04,39.47,-2.89,35.94
James Blanck,Hawthorn,Melbourne,Round 23,2023,0,23.333333333333332,21,25,4.333333333333333,18.6,2,25,89.3,20.142857142857142,2,25,66.80952380952381,24.4,2,47,168.26666666666668,-2.37,40,1.28,48,0.74,45.71
James Harmes,Melbourne,Hawthorn,Round 23,2023,1,70.66666666666667,68,74,9.333333333333334,61.6,19,77,579.3,64.85714285714286,19,85,465.14285714285717,66.7,19,90,439.56666666666666,-6.89,35.71,-3.1,44.74,-1.81,47.37
James Jordon,Melbourne,Hawthorn,Round 23,2023,1,50.666666666666664,41,67,202.33333333333334,61.6,41,79,325.8,58.857142857142854,37,79,314.14285714285717,64,37,97,352,-6.89,35.71,-3.1,44.74,-1.81,47.37
James Madden,Brisbane Lions,Collingwood,Round 23,2023,0,41.333333333333336,28,55,182.33333333333334,39,23,55,179.5,39.57142857142857,23,55,147.61904761904762,44.3,23,57,156.9,-2.2,43.75,2.6,54.55,2.29,55.56
James Peatling,GWS Giants,Essendon,Round 23,2023,1,44,28,72,592,54.6,28,72,506.8,52.857142857142854,28,72,353.4761904761905,49.5,28,72,269.3888888888889,1.54,55.56,-0.79,39.53,-0.69,53.12
James Rowbottom,Sydney Swans,Adelaide Crows,Round 23,2023,0,83.66666666666667,64,98,310.3333333333333,86.2,64,98,171.7,79,45,98,351,86.3,45,129,522.4555555555555,-3.52,38.1,0.31,50,-2.5,45.28
James Rowe,Adelaide Crows,Sydney Swans,Round 23,2023,1,35,15,58,469,43.8,15,77,579.7,52,15,91,696.6666666666666,58.3,15,91,615.5666666666667,0.77,50,-1.75,47.37,-2.82,44.3
James Sicily,Hawthorn,Melbourne,Round 23,2023,0,113,84,160,1687,105,65,160,1355.5,117.14285714285714,65,165,1435.8095238095239,111.8,65,165,1201.5111111111112,-10.15,29.41,-3.9,40.62,0.06,57.45
James Stewart,Essendon,GWS Giants,Round 23,2023,0,50.666666666666664,30,69,384.3333333333333,46.2,20,69,419.7,51.285714285714285,20,69,358.23809523809524,46.8,14,69,375.5111111111111,3.38,58.33,4.75,59.09,2.47,57.14
James Worpel,Hawthorn,Melbourne,Round 23,2023,0,86.66666666666667,83,89,10.333333333333334,95.8,83,127,314.7,92.14285714285714,77,127,260.8095238095238,88.7,77,127,204.9,-5.67,45.45,-2.95,36.84,-2.64,36.36
Jamie Cripps,West Coast Eagles,Western Bulldogs,Round 23,2023,0,80,49,110,931,75.4,49,110,526.3,72.14285714285714,28,110,813.8095238095239,67,25,110,763.1111111111111,7.81,87.5,5.8,73.68,1.61,56.67
Jamie Elliott,Collingwood,Brisbane Lions,Round 23,2023,1,67,53,76,151,65,53,76,83,71.42857142857143,53,94,189.95238095238096,68.2,53,94,175.95555555555555,3.95,63.64,-3.28,47.06,-7.86,31.82
Jarman Impey,Hawthorn,Melbourne,Round 23,2023,0,86.66666666666667,65,122,952.3333333333334,86.6,65,122,567.3,80.57142857142857,23,122,1086.2857142857142,90.3,23,124,1014.2333333333333,-10.15,29.41,-3.9,40.62,0.06,57.45
Jarrod Berry,Brisbane Lions,Collingwood,Round 23,2023,0,87.66666666666667,72,113,490.3333333333333,73.4,39,113,711.3,75.28571428571429,39,113,549.9047619047619,72.4,39,113,442.93333333333334,-7.01,29.41,-5.27,41.38,-0.9,50.98
Jarrod Brander,West Coast Eagles,Western Bulldogs,Round 23,2023,0,63.666666666666664,53,77,149.33333333333334,59,45,77,140,55.285714285714285,33,77,189.9047619047619,53,33,77,206,-3.62,43.75,0.1,60,-1.88,52.54
Jarrod Witts,Gold Coast Suns,Carlton,Round 23,2023,1,97.33333333333333,91,108,86.33333333333333,97,85,108,109.5,92.14285714285714,60,108,275.14285714285717,89.5,60,108,214.05555555555554,3.67,60,1.18,37.5,-4.32,50
Jarryd Lyons,Brisbane Lions,Collingwood,Round 23,2023,0,92.33333333333333,76,110,290.3333333333333,88.2,76,110,177.2,89.57142857142857,76,110,131.95238095238096,84.7,68,110,165.12222222222223,2.94,50,5.44,68.18,4.73,59.38
Jason Castagna,Richmond,North Melbourne,Round 23,2023,1,52.333333333333336,18,70,884.3333333333334,54.4,18,70,478.3,56,18,87,569.3333333333334,58.1,18,87,476.9888888888889,3.01,53.85,-0.12,50,-0.25,46.51
Jason Horne-Francis,North Melbourne,Richmond,Round 23,2023,0,88.33333333333333,58,107,702.3333333333334,76.8,37,107,853.7,65.28571428571429,34,107,957.9047619047619,67.8,34,107,688.8444444444444,5.31,64.29,1.12,48.48,1.79,51.85
Jason Horne-Francis,Port Adelaide,Fremantle,Round 23,2023,0,88.33333333333333,58,107,702.3333333333334,76.8,37,107,853.7,65.28571428571429,34,107,957.9047619047619,67.8,34,107,688.8444444444444,-1.88,52.63,-0.64,50,-2.24,47.06
Jason Johannisen,Western Bulldogs,West Coast Eagles,Round 23,2023,1,81.66666666666667,65,96,244.33333333333334,84.6,65,96,142.8,84,65,98,176.33333333333334,76.6,28,98,431.15555555555557,-4.19,37.5,0.9,50,-0.56,48.89
Jaxon Prior,Brisbane Lions,Collingwood,Round 23,2023,0,49,39,67,244,54,39,67,169,58.142857142857146,39,69,162.8095238095238,59.4,39,75,189.37777777777777,-2.2,43.75,2.6,54.55,2.29,55.56
Jayden Hunt,Melbourne,Hawthorn,Round 23,2023,1,87.66666666666667,79,102,156.33333333333334,75.6,32,102,676.3,83.14285714285714,32,126,808.8095238095239,74.3,32,126,845.1222222222223,7.02,57.14,3.71,58.82,1.32,55.32
Jayden Hunt,West Coast Eagles,Western Bulldogs,Round 23,2023,0,87.66666666666667,79,102,156.33333333333334,75.6,32,102,676.3,83.14285714285714,32,126,808.8095238095239,74.3,32,126,845.1222222222223,5.69,57.89,1.15,52.94,-0.38,47.06
Jayden Laverde,Essendon,GWS Giants,Round 23,2023,0,60.666666666666664,40,80,401.3333333333333,75.4,40,138,1427.8,74.42857142857143,40,138,957.6190476190476,66.5,40,138,801.6111111111111,3.38,58.33,4.75,59.09,2.47,57.14
Jayden Short,Richmond,North Melbourne,Round 23,2023,1,96.33333333333333,95,99,5.333333333333333,95.4,85,103,44.8,96.85714285714286,85,103,36.80952380952381,101.6,85,123,107.37777777777778,-5.36,40,-3.16,36.36,-1.68,33.33
Jed Anderson,North Melbourne,Richmond,Round 23,2023,0,87.33333333333333,85,90,6.333333333333333,92.6,59,142,916.3,85.14285714285714,57,142,803.1428571428571,91.9,57,149,976.1,5.31,64.29,1.12,48.48,1.79,51.85
Jed Bews,Geelong Cats,St Kilda,Round 23,2023,0,33.333333333333336,15,64,714.3333333333334,37.6,15,64,391.8,38,15,64,309.6666666666667,39.9,15,64,221.2111111111111,2.19,53.85,2.04,51.11,2.04,53.23
Jed McEntee,Port Adelaide,Fremantle,Round 23,2023,0,31,18,43,157,33.6,18,47,136.3,31.857142857142858,18,47,109.80952380952381,35.5,18,52,119.16666666666667,-1.03,50,-2.44,43.18,-2.11,44.29
Jeremy Cameron,Geelong Cats,St Kilda,Round 23,2023,0,88.33333333333333,69,112,476.3333333333333,82.6,69,112,304.3,77.85714285714286,32,112,653.8095238095239,78.5,32,112,487.6111111111111,-7.46,25,-4.71,36.84,-3.1,44.44
Jeremy Finlayson,GWS Giants,Essendon,Round 23,2023,1,70,47,82,397,65.2,37,82,462.2,67.14285714285714,37,87,394.14285714285717,73.8,37,126,709.2888888888889,3.14,63.64,-4.78,34.78,-2.96,38.89
Jeremy Finlayson,Port Adelaide,Fremantle,Round 23,2023,0,70,47,82,397,65.2,37,82,462.2,67.14285714285714,37,87,394.14285714285717,73.8,37,126,709.2888888888889,-0.36,46.15,4.16,52,2.79,45.16
Jeremy Howe,Collingwood,Brisbane Lions,Round 23,2023,1,70.66666666666667,52,98,585.3333333333334,64.8,39,98,501.7,70.71428571428571,39,98,440.57142857142856,70.3,39,98,395.7888888888889,2.33,54.55,0.02,55.56,0.08,57.69
Jeremy McGovern,West Coast Eagles,Western Bulldogs,Round 23,2023,0,60.333333333333336,49,77,217.33333333333334,69.6,49,90,290.8,73.14285714285714,49,93,270.8095238095238,74.6,49,96,248.04444444444445,8.45,72.73,10.78,70,6.97,64.52
Jeremy Sharp,Gold Coast Suns,Carlton,Round 23,2023,1,60,39,83,487,60.2,39,83,271.7,61.285714285714285,39,84,317.9047619047619,63.5,39,88,336.94444444444446,-4.29,27.27,-0.37,42.42,-1.89,44.26
Jesse Hogan,GWS Giants,Essendon,Round 23,2023,1,50.666666666666664,47,55,16.333333333333332,55,37,86,343.5,60,37,99,536,66,37,112,635.5555555555555,3.14,63.64,-4.78,34.78,-2.96,38.89
Jesse Motlop,Carlton,Gold Coast Suns,Round 23,2023,0,47,36,62,181,48.2,36,62,165.2,48.857142857142854,36,62,121.47619047619048,46,35,62,114.66666666666667,5.26,71.43,2.81,51.61,4.31,55
Jimmy Webster,St Kilda,Geelong Cats,Round 23,2023,1,57,40,82,489,58.2,40,82,319.2,63.285714285714285,40,85,315.23809523809524,63.6,40,85,211.82222222222222,-0.13,50,3.4,55,3.98,56.67
Joe Daniher,Brisbane Lions,Collingwood,Round 23,2023,0,60.666666666666664,46,74,197.33333333333334,75.4,46,98,505.8,78.85714285714286,46,121,746.1428571428571,73.5,40,121,669.8333333333334,13.36,81.82,12.16,77.78,7.05,69.23
Joel Amartey,Sydney Swans,Adelaide Crows,Round 23,2023,0,54,34,91,1029,54.4,30,91,827.3,53.57142857142857,30,91,572.2857142857143,52.7,29,91,461.7888888888889,3.58,53.85,-1.04,39.47,-2.89,35.94
Joel Jeffrey,Gold Coast Suns,Carlton,Round 23,2023,1,55.333333333333336,30,75,530.3333333333334,56.6,30,75,346.3,53.285714285714285,30,75,263.23809523809524,57.7,30,83,264.0111111111111,-4.29,27.27,-0.37,42.42,-1.89,44.26
Joel Selwood,Geelong Cats,St Kilda,Round 23,2023,0,88,73,113,475,90,73,113,253,77.57142857142857,46,113,619.2857142857143,80,46,113,541.1111111111111,8.15,57.14,4.34,52.63,5.47,58
Joel Smith,Melbourne,Hawthorn,Round 23,2023,1,33.666666666666664,27,43,69.33333333333333,45,27,65,280,38.714285714285715,19,65,307.23809523809524,40.1,19,65,221.87777777777777,4.74,50,8.52,72.22,5.35,61.29
John Noble,Collingwood,Brisbane Lions,Round 23,2023,1,69.33333333333333,51,93,462.3333333333333,67,47,93,377.5,80.14285714285714,47,113,755.4761904761905,77.2,47,113,535.2888888888889,-7,21.43,1.49,53.85,-1.03,50
Jonathon Ceglar,Hawthorn,Melbourne,Round 23,2023,0,67.66666666666667,60,73,46.333333333333336,71.4,60,80,53.8,72.85714285714286,59,94,144.14285714285714,73.4,44,97,264.4888888888889,-5.74,28.57,-10.44,30,-9.06,35.71
Jordan Boyd,Carlton,Gold Coast Suns,Round 23,2023,0,50.333333333333336,44,58,50.333333333333336,50.8,44,58,40.7,49.142857142857146,41,58,40.476190476190474,50.7,41,65,57.78888888888889,5.26,71.43,2.81,51.61,4.31,55
Jordan Clark,Fremantle,Port Adelaide,Round 23,2023,1,83.66666666666667,67,114,692.3333333333334,71,41,114,707.5,78.42857142857143,41,114,632.952380952381,76,41,114,540.6666666666666,-11.69,30.77,-5.19,36,-5.1,48.65
Jordan Dawson,Adelaide Crows,Sydney Swans,Round 23,2023,1,107.66666666666667,91,134,532.3333333333334,108.6,91,134,352.3,115.28571428571429,91,136,370.57142857142856,121.2,91,172,595.2888888888889,-5.55,50,-3.86,36,-6.44,30.3
Jordan Dawson,Sydney Swans,Adelaide Crows,Round 23,2023,0,107.66666666666667,91,134,532.3333333333334,108.6,91,134,352.3,115.28571428571429,91,136,370.57142857142856,121.2,91,172,595.2888888888889,-12.35,15.38,-1.34,36,-3.53,35.14
Jordan De Goey,Collingwood,Brisbane Lions,Round 23,2023,1,76.33333333333333,67,90,146.33333333333334,78,66,95,183.5,78,58,98,255.66666666666666,87.3,58,127,537.5666666666667,7.36,63.16,5.67,50,4.24,59.62
Jordan Ridley,Essendon,GWS Giants,Round 23,2023,0,88.66666666666667,63,128,1196.3333333333333,83.6,52,128,934.3,84.28571428571429,52,128,624.2380952380952,87.8,52,128,655.0666666666667,3.38,58.33,4.75,59.09,2.47,57.14
Jordan Roughead,Collingwood,Brisbane Lions,Round 23,2023,1,46.666666666666664,25,63,382.3333333333333,51,25,65,254.5,47.857142857142854,25,65,206.8095238095238,56.5,25,97,424.94444444444446,2.33,54.55,0.02,55.56,0.08,57.69
Jordon Butts,Adelaide Crows,Sydney Swans,Round 23,2023,1,39.333333333333336,35,46,34.333333333333336,36.6,11,54,262.3,34,11,54,194.66666666666666,40,11,63,271.3333333333333,-20.91,0,-11.32,24,-7.03,26.47
Jordon Sweet,Western Bulldogs,West Coast Eagles,Round 23,2023,1,63.333333333333336,36,79,564.3333333333334,56.6,36,79,412.3,57,31,85,518.3333333333334,59.9,31,85,428.3222222222222,16.93,100,14.61,100,12.16,80
Josh Battle,St Kilda,Geelong Cats,Round 23,2023,1,75.66666666666667,68,89,134.33333333333334,70.8,62,89,112.7,71.71428571428571,62,89,85.9047619047619,66.2,40,89,169.2888888888889,-0.13,50,3.4,55,3.98,56.67
Josh Bruce,Western Bulldogs,West Coast Eagles,Round 23,2023,1,25.666666666666668,19,37,97.33333333333333,32.4,19,54,199.8,40,19,84,510,41.4,19,84,391.6,16.91,81.82,10.68,65.52,10.91,66.67
Josh Corbett,Gold Coast Suns,Carlton,Round 23,2023,1,41,29,63,364,33.6,11,63,350.8,40,11,70,418.6666666666667,43.5,11,74,396.72222222222223,-7.69,25,-4.93,28.57,-3.61,36.67
Josh Daicos,Collingwood,Brisbane Lions,Round 23,2023,1,91,65,124,907,95.4,65,124,651.8,97.71428571428571,65,124,486.9047619047619,93.6,65,124,460.0444444444444,-7,21.43,1.49,53.85,-1.03,50
Josh Dunkley,Brisbane Lions,Collingwood,Round 23,2023,0,93,61,137,1552,92.6,61,137,976.3,99.42857142857143,61,137,790.952380952381,107.8,61,145,770.4,2.94,50,5.44,68.18,4.73,59.38
Josh Dunkley,Western Bulldogs,West Coast Eagles,Round 23,2023,1,93,61,137,1552,92.6,61,137,976.3,99.42857142857143,61,137,790.952380952381,107.8,61,145,770.4,-2.99,50,2.25,52.17,5.03,51.43
Josh Gibcus,Richmond,North Melbourne,Round 23,2023,1,31,16,50,301,26.4,16,50,191.3,27.714285714285715,10,52,279.57142857142856,29.8,10,52,215.51111111111112,-0.94,55.56,-6.54,22.22,-4.68,39.29
Josh Honey,Carlton,Gold Coast Suns,Round 23,2023,0,32.333333333333336,25,38,44.333333333333336,33.6,25,38,26.3,39,25,54,103.33333333333333,35.4,12,54,140.04444444444445,1.46,40,1.57,50,-0.97,41.18
Josh J. Kennedy,West Coast Eagles,Western Bulldogs,Round 23,2023,0,79.66666666666667,53,120,1262.3333333333333,73.6,53,120,745.3,65.57142857142857,30,120,764.952380952381,59.6,25,120,673.8222222222222,7.81,87.5,5.8,73.68,1.61,56.67
Josh Kelly,GWS Giants,Essendon,Round 23,2023,1,88.66666666666667,71,122,834.3333333333334,93.6,71,122,487.3,84.85714285714286,30,122,910.8095238095239,92.4,30,122,785.6,7.73,50,3.54,63.16,1.97,62.96
Josh P. Kennedy,Sydney Swans,Adelaide Crows,Round 23,2023,0,67,58,83,193,61.6,49,83,161.3,61,45,83,178.66666666666666,67.9,45,87,244.1,-10.65,22.22,-5.09,44.44,-6.58,50
Josh Rachele,Adelaide Crows,Sydney Swans,Round 23,2023,1,46.666666666666664,36,59,134.33333333333334,57.4,36,100,634.3,59.42857142857143,36,100,434.95238095238096,63.6,36,100,372.7111111111111,0.77,50,-1.75,47.37,-2.82,44.3
Josh Rotham,West Coast Eagles,Western Bulldogs,Round 23,2023,0,53.666666666666664,44,67,142.33333333333334,48.4,21,67,313.3,52.42857142857143,21,67,256.95238095238096,45.7,21,67,288.9,-3.62,43.75,0.1,60,-1.88,52.54
Josh Schache,Western Bulldogs,West Coast Eagles,Round 23,2023,1,53.333333333333336,38,80,537.3333333333334,62,38,81,427.5,56.42857142857143,19,81,559.6190476190476,55.3,19,81,430.0111111111111,13.04,90,6.57,65,2.96,51.72
Josh Thomas,Collingwood,Brisbane Lions,Round 23,2023,1,63,56,73,79,65.6,56,75,67.3,69.57142857142857,56,82,92.95238095238095,68.4,56,82,72.26666666666667,7.36,63.16,5.67,50,4.24,59.62
Josh Treacy,Fremantle,Port Adelaide,Round 23,2023,1,57.666666666666664,45,71,169.33333333333334,58.8,45,71,108.2,55,33,71,166.33333333333334,55.1,33,82,237.43333333333334,-7.63,28.57,-1.57,41.86,-0.99,42.65
Josh Walker,North Melbourne,Richmond,Round 23,2023,0,58.333333333333336,55,64,24.333333333333332,47.8,26,64,238.2,52,26,66,214.33333333333334,49.4,26,66,192.04444444444445,-1.84,37.5,-4.55,27.78,-1.32,39.29
